,company_name,company_address,company_brand,company_halal_status,company_info_url,state,category
3987,ZAFEER GROUP SDN. BHD.,"NO. 3, LOT 3632 (2), KAMPUNG GADING, JALAN LENCONGAN TIMUR, 05400,  ALOR SETAR, KEDAH. Kedah",,,directory/slm_viewdetail.php?comp_code=COMP-20190602-113807&type=C&ty=CO,07,PR
3988,ZAM ZAM KATIRA ENTERPRISE,"107, JALAN SEANG TEIK 10400, GEORGETOWN, PULAU PINANG ",,,directory/slm_viewdetail.php?comp_code=COMP-20210420-075204&type=C&ty=CO,07,PR
3989,ZANS FOOD INDUSTRY,"LOT NO. 73, JALAN DESA ARA TAMAN DESA ARA  13300, TASEK GELUGOR, PULAU PINANG. ",,,directory/slm_viewdetail.php?comp_code=COMP-20180214-100131&type=C&ty=CO,07,PR
3990,ZEROSUGAR SDN. BHD,"70 LEBUH ACHEH,10200, GEORGE TOWN WORLD HERITAGE SIDE, PULAU PINANG. Pulau Pinang",,,directory/slm_viewdetail.php?comp_code=COMP-20210317-075110&type=C&ty=CO,07,PR
3991,ZHULIAN INDUSTRIES SDN BHD,"PLOT 3, BAYAN LEPAS FREE INDUSTRIAL ZONE PHASE IV, 11900, BAYAN LEPAS, PULAU PINANG. 11900 BAYAN LEPAS Pulau Pinang",,,directory/slm_viewdetail.php?comp_code=COMP-20050708-110737&type=C&ty=CO,07,PR
3992,ZHULIAN NUTRACEUTICAL SDN. BHD.,"PLOT 3, BAYAN LEPAS FREE INDUSTRIAL ZONE, PHASE IV, 11900, BAYAN LEPAS, PULAU PINANG. ",,,directory/slm_viewdetail.php?comp_code=COMP-20090907-124434&type=C&ty=CO,07,PR
3993,ZINCOSEN ENTERPRISE (M) SDN BHD,"33, LORONG TEGUH 3,  TRADING, 14000, BUKIT MERTAJAM, PULAU PINANG. Pulau Pinang",,,directory/slm_viewdetail.php?comp_code=COMP-20141120-150937&type=C&ty=CO,07,PR
3994,ZYISH VENTURE,"PPK CAWANGAN EKOR KUCING, PUSAT KEMAJUAN PELADANG KECIL, CAWANGAN EKOR KUCING, JALAN KAMPUNG BARU, SUNGAI KOROK 13300 TASEK GELUGOR, PULAU PINANG.  Pulau Pinang",,,directory/slm_viewdetail.php?comp_code=COMP-20200226-114449&type=C&ty=CO,07,PR
3995,AYAM HEBAT PROSESAN SDN. BHD.,"LOT 698 MK 12 JALAN BUKIT TAMBUN, JURU ESTATE, JURU 14000, BUKIT MERTAJAM,  PULAU PINANG. ",,,directory/slm_viewdetail.php?comp_code=COMP-20151217-034722&type=C&ty=CO,07,PS
3996,AYAMAS FOOD CORPORATION SDN BHD,LOT PT 20153 JALAN PELABUHAN UTARA 42000 PELABUHAN KLANG Selangor,,,directory/slm_viewdetail.php?comp_code=COMP-20050613-110653&type=C&ty=CO,07,PS
3997,AYAMPLUS FOOD CORPORATION SDN. BHD.,"(SENG KEE CHAN TRADING (M) SDN. BHD.) NO. 1759, JALAN BUKIT PANCHOR 14300 NIBONG TEBAL, PULAU PINANG 14300 NIBONG TEBAL Pulau Pinang",,,directory/slm_viewdetail.php?comp_code=COMP-20050613-113047&type=C&ty=CO,07,PS
3998,HAPINAGA SDN BHD,"LOT 624, MUKIM 12, JURU, 14000 BUKIR MERTAJAM, PULAU PINANG. Pulau Pinang",,,directory/slm_viewdetail.php?comp_code=COMP-20111211-153114&type=C&ty=CO,07,PS
3999,LTC AYAM SDN BHD,"367, MK3, JALAN TASEK, 14200, PULAU PINANG ",,,directory/slm_viewdetail.php?comp_code=COMP-20070215-101806&type=C&ty=CO,07,PS
4000,MANZR HOLDINGS SDN BHD,"759 C, N/TO JALAN PENGKALAN TOK KERAMAT, 14000, BUKIT MERTAJAM, PULAU PINANG. ",,,directory/slm_viewdetail.php?comp_code=COMP-20211202-075017&type=C&ty=CO,07,PS
4001,NAFAS FOOD PROCESSING & MARKETING SDN. BHD. ( FORMELY KNOWN AS NAFAS FOOD PROCESSING SDN. BHD. ),"NO. 1549, MUKIM 12,  VALDOR INDUSTRIAL LAND 14200 SUNGAI BAKAP Pulau Pinang",,,directory/slm_viewdetail.php?comp_code=COMP-20050809-155535&type=C&ty=CO,07,PS
4002,PEMBORONG AYAM AK (M) SDN. BHD.,"48, LORONG MACHANG INDAH 6,  TAMAN PERINDUSTRIAN MACHANG INDAH, 14000, BUKIT MERTAJAM, PULAU PINANG ",,,directory/slm_viewdetail.php?comp_code=COMP-20190628-094415&type=C&ty=CO,07,PS
4003,PG LEAN HWA TRADING SDN BHD,"1486, MK 12, JALAN SERUNAI,  LADANG VALDOR,  14200 SUNGAI BAKAP Pulau Pinang",,,directory/slm_viewdetail.php?comp_code=COMP-20070413-095629&type=C&ty=CO,07,PS
4004,PUYUH MUTIARA ENTERPRISE,"LOT 12843, JALAN TIGA, 13200, KEPALA BATAS,  PULAU PINANG. ",,,directory/slm_viewdetail.php?comp_code=COMP-20130410-223708&type=C&ty=CO,07,PS
4005,RUMAH SEMBELIH RUMINAN SEBERANG PERAI,"RUMAH SEMBELIH RUMINAN SEBERANG PERAI LOT 798 MUKIM 11 BUKIT TENGAH 14000, BUKIT MERTAJAM, PULAU PINANG. ",,,directory/slm_viewdetail.php?comp_code=COMP-20110307-033951&type=C&ty=CO,07,PS
4006,SLX AGRICULTURE PRODUCTS SDN BHD,"LOT 624, MUKIM 12, JURU, 14000, BUKIT MERTAJAM,  PULAU PINANG ",,,directory/slm_viewdetail.php?comp_code=COMP-20141124-164246&type=C&ty=CO,07,PS
4007,ACRO CARBONS (M) SDN BHD,"NO. 1-6, LEBUH IKS 2/1, KAWASAN PERINDUSTRIAN IKS, KAMPUNG ACHEH, 32000 SITIAWAN, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20161121-102708&type=C&ty=CO,08,BG
4008,ADORA INDUSTRIES,"NO. 38A, JALAN SIANTAN 1,  TAMAN KEMAS, TAMPOI, 81200, JOHOR BAHRU, JOHOR. ",,,directory/slm_viewdetail.php?comp_code=COMP-20170221-135843&type=C&ty=CO,08,BG
4009,EDUTEX TRADING SDN BHD,"178-180, JALAN RAJA DR. NAZRIN SHAH, 31350, IPOH, PERAK. ",,,directory/slm_viewdetail.php?comp_code=COMP-20070511-165852&type=C&ty=CO,08,BG
4010,GOLDEN PET INDUSTRIES SDN BHD,"NO. 33, LEBUH PERUSAHAAN KLEBANG 11, KAWASAN PERUSAHAAN IGB, 31200, CHEMOR, PERAK ",,,directory/slm_viewdetail.php?comp_code=COMP-20191126-145434&type=C&ty=CO,08,BG
4011,HI-TECH FILTERS SDN BHD,"10, PERSIARAN INDUSTRI BERCHAM 11, KAWASAN PERINDUSTRIAN RINGAN BERCHAM, 31400, IPOH, PERAK. Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20130607-095002&type=C&ty=CO,08,BG
4012,HOVID BERHAD,"NO. 121,  JALAN TUNKU ABDUL RAHMAN (JALAN KUALA KANGSAR), 30010, IPOH, PERAK. 30010 IPOH Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20050622-153926&type=C&ty=CO,08,BG
4013,HUNKA TRADING SDN BHD,"PLOT 7364,  TAMAN PERKHIDMATAN PERUSAHAAN PENGKALAN, 34000 TAIPING, PERAK ",,,directory/slm_viewdetail.php?comp_code=COMP-20110322-065542&type=C&ty=CO,08,BG
4014,IMERYS MINERALS MALAYSIA SDN BHD,"LOT 104206, KERAMAT PULAI, 31300, SIMPANG PULAI, PERAK ",,,directory/slm_viewdetail.php?comp_code=COMP-20170217-141855&type=C&ty=CO,08,BG
4015,JIT SENG ENTERPRISE,"120, KAWASAN PERINDUSTRIAN RINGAN SUNGAI SIPUT FASA 2, KAMPUNG MUHIBBAH, 31100 SUNGAI SIPUT (U), PERAK ",,,directory/slm_viewdetail.php?comp_code=COMP-20130107-220405&type=C&ty=CO,08,BG
4016,JUTASH INDUSTRIAL,"PT 145341, JALAN CHEPOR 11/8, PUSAT SERAMIK FASA 2, 31200, CHEPOR, PERAK. Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20180710-120654&type=C&ty=CO,08,BG
4017,KAZOX MATERIALS SDN BHD,"LOT 877, BATU 8, JALAN CHANGKAT JONG, 36000, TELUK INTAN, PERAK. ",,,directory/slm_viewdetail.php?comp_code=COMP-20160510-090857&type=C&ty=CO,08,BG
4018,LHOIST (MALAYSIA) SDN BHD,"LOT 12526, MUKIM SUNGAI RAIA, DAERAH KINTA, 31300 SIMPANG PULAI, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20100527-094059&type=C&ty=CO,08,BG
4019,M  ACTIVATED CARBON MANUFACTURING SDN BHD,"LOT 6859, JALAN MATANG, 34750 MATANG, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20151104-191010&type=C&ty=CO,08,BG
4020,MALAY-SINO CHEMICAL INDUSTRIES SDN BHD,"4 1/2 MILES, JALAN LAHAT 30200 IPOH, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20131011-151801&type=C&ty=CO,08,BG
4021,MRS ENTERPRISE,"NO. 81 & 82, KAWASAN INDUSTRI JALAN IPOH, TAMAN MUHIBBAH FASA 2B, 31100, SUNGAI SIPUT (U), PERAK. Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20140705-042844&type=C&ty=CO,08,BG
4022,OMYA KALSIUM SDN BHD,"LOT 14477, MUKIM SUNGAI RAIA,   DAERAH KINTA, 31300 SIMPANG PULAI, PERAK. Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20140326-144858&type=C&ty=CO,08,BG
4023,PETRON MALAYSIA REFINING & MARKETING BERHAD,"MENARA I&P 1, NO. 46, JALAN DUNGUN, DAMANSARA HEIGHTS, 50490 WILAYAH PERSEKUTUAN KUALA LUMPUR 50490 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20181215-115800&type=C&ty=CO,08,BG
4024,PIONEER CHEMICAL INDUSTRIES SDN BHD,"NO. 5 & 7, PERSIARAN KILANG,  JELAPANG INDUSTRIAL ESTATE, 30100 IPOH, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20190723-134616&type=C&ty=CO,08,BG
4025,RCI LIME SDN BHD,"LOT 45157 & 45158,  GUNUNG PANJANG, 31600, GOPENG, PERAK ",,,directory/slm_viewdetail.php?comp_code=COMP-20121109-130307&type=C&ty=CO,08,BG
4026,SATUST INDUSTRIES SDN BHD,"PLOT 77, JALAN JOHAN 1/2,  KAWASAN PERINDUSTRIAN PENGKALAN II, 31550 PUSING, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20131121-135121&type=C&ty=CO,08,BG
4027,ALPINE MEDICAL INDUSTRIES SDN BHD,"NO. 34, JALAN PERINDUSTRIAN SILIBIN 1, KAWASAN PERINDUSTRIAN RINGAN SILIBIN, 30100 IPOH, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20141119-102305&type=C&ty=CO,08,FM
4028,B-CROBES LABORATORY SDN BHD,"18 & 20, LINTASAN PERAJURIT 17G, TAMAN TEKNOLOGI INDUSTRI & PERUSAHAAN IPOH, 31400 IPOH, PERAK 31400 IPOH Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20121025-145715&type=C&ty=CO,08,FM
4029,GAHARU TECHNOLOGIES SDN BHD,"LOT 9840, MUKIM TEJA, KAMPUNG PINTU PADANG, 31600 GOPENG, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20100812-110107&type=C&ty=CO,08,FM
4030,HOVID BERHAD,"NO. 121,  JALAN TUNKU ABDUL RAHMAN (JALAN KUALA KANGSAR), 30010, IPOH, PERAK. 30010 IPOH Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20050622-153926&type=C&ty=CO,08,FM
4031,SYARIKAT MINYAK AFIAT SDN BHD,"BATU 30,  JALAN IPOH, 33000 KUALA KANGSAR Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20071115-134204&type=C&ty=CO,08,FM
4032,TST BIOCEUTICAL SDN BHD,"NO. 30, JALAN PERINDUSTRIAN SILIBIN 1, KAWASAN PERINDUSTRIAN RINGAN SILIBIN, 30100, IPOH, PERAK. 30100 IPOH Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20060730-120807&type=C&ty=CO,08,FM
4033,WAN YEEN TRADING SDN BHD,"NO. 24, PERSIARAN INDUSTRI BERCHAM 11, KAWASAN PERINDUSTRIAN RINGAN BERCHAM, 31400 IPOH, PERAK. 31400 IPOH Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20181219-091027&type=C&ty=CO,08,FM
4034,A PRO TRADING SDN BHD,"BLOCK D-2-5, PLAZA DAMAS, NO. 60, JALAN SRI HARTAMAS 1, 50480 WILAYAH PERSEKUTUAN KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20200225-155030&type=C&ty=CO,08,KO
4035,APEX PHARMACY MARKETING SDN BHD,"NO. 2, JALAN SS13/5, 47500 SUBANG JAYA, SELANGOR Selangor",,,directory/slm_viewdetail.php?comp_code=COMP-20120726-103526&type=C&ty=CO,08,KO
4036,ARMADA REPUBLIC GROUP SDN BHD,"NO. 10, JALAN SRI AMAN 1,  TAMAN SURIA FIRUS,  34200 PARIT BUNTAR, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20200807-133550&type=C&ty=CO,08,KO
4037,AZRA EMPIRE,"NO. 28, JALAN MENGKUDU,  TAMAN BERSATU 31000 BATU GAJAH, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20191113-135008&type=C&ty=CO,08,KO
4038,BIOASIA WORLDWIDE SDN BHD,"U-11, LUMUT PORT INDUSTRIAL PARK, MUKIM LUMUT, 32000 SITIAWAN, PERAK. 32000 Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20080922-140140&type=C&ty=CO,08,KO
4039,DR. ORIZI (M) SDN BHD,"29, PERSIARAN PERINDUSTRIAN PENGKALAN 14, KAWASAN PERINDUSTRIAN PENGKALAN, 31500 LAHAT, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20130122-153936&type=C&ty=CO,08,KO
4040,FOLIO ESSENCE SDN. BHD.,"NO. 2A, JALAN SATU - BU 3A BANDAR UNIVERSITI  32610 SERI ISKANDAR, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20190304-104340&type=C&ty=CO,08,KO
4041,GERMAX SDN BHD,"10, JALAN PJU 3/48,  SUNWAY DAMANSARA TECHNOLOGY PARK, 47810 PETALING JAYA, SELANGOR. Selangor",,,directory/slm_viewdetail.php?comp_code=COMP-20161024-105138&type=C&ty=CO,08,KO
4042,HOVID BERHAD,"NO. 121,  JALAN TUNKU ABDUL RAHMAN (JALAN KUALA KANGSAR), 30010, IPOH, PERAK. 30010 IPOH Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20050622-153926&type=C&ty=CO,08,KO
4043,J&E GLOBAL SDN BHD,"4.09 PRIMERA SUITE, JALAN TEKNOKRAT 6, CYBER 5, 63000 CYBERJAYA, SELANGOR Selangor",,,directory/slm_viewdetail.php?comp_code=COMP-20190418-212701&type=C&ty=CO,08,KO
4044,MY CHARCOAL FACTORY,KAMPUNG MENTERI 34650 KUALA SEPETANG PERAK Perak,,,directory/slm_viewdetail.php?comp_code=COMP-20190522-125010&type=C&ty=CO,08,KO
4045,NF TOUCH,"156, JALAN SUASA 1 TAMAN BANDAR BARU UTAMA 31900 KAMPAR, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20160126-112925&type=C&ty=CO,08,KO
4046,SAHAJIDAH HAI-O MARKETING SDN BHD,"WAWASAN HAI-O, BATU 3 1/4,  41400 JALAN KAPAR Selangor",,,directory/slm_viewdetail.php?comp_code=COMP-20050726-105124&type=C&ty=CO,08,KO
4047,SWEETYET DEVELOPMENT SDN BHD,"SOHO SUITES @ KLCC, BLOCK A2,  LEVEL 32-3A, NO. 20, JALAN PERAK, 50450 WILAYAH PERSEKUTUAN KUALA LUMPUR ",,,directory/slm_viewdetail.php?comp_code=COMP-20090615-174312&type=C&ty=CO,08,KO
4048,AMEEN PRODUCTS SDN BHD,"NO. 6 & 7, JALAN KASTAM, TAMAN INDUSTRI RINGAN, 36000, TELUK INTAN, PERAK. ",,,directory/slm_viewdetail.php?comp_code=COMP-20110113-183404&type=C&ty=CO,08,OEM
4049,ANRAMIN INDUSTRY (M) SDN BHD,"NO. 3, JALAN PERUSAHAAN 10, KAWASAN PERUSAHAAN KAMUNTING, 34600, KAMUNTING, PERAK ",,,directory/slm_viewdetail.php?comp_code=COMP-20130201-150458&type=C&ty=CO,08,OEM
4050,B PLUS Q SDN BHD,"LOT 883, MAMBANG DIAWAN, KAMPAR, PERAK. 31950 Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20050704-190033&type=C&ty=CO,08,OEM
4051,BIDOR KWONG HENG SDN BHD,"PLOT 1919, KAWASAN PERINDUSTRIAN BIDOR KAWASAN PERINDUSTRIAN BIDOR, BIDOR PERAK 35500 BIDOR Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20050516-162854&type=C&ty=CO,08,OEM
4052,BIOASIA WORLDWIDE SDN BHD,"U-11, LUMUT PORT INDUSTRIAL PARK, MUKIM LUMUT, 32000 SITIAWAN, PERAK. 32000 Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20080922-140140&type=C&ty=CO,08,OEM
4053,BSR INTERNATIONAL SDN BHD,"NO. 1, LORONG PK 3, JALAN STESEN, PERUSAHAAN KAMUNTING, 34600, KAMUNTING, PERAK. 34600 KAMUNTING Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20210515-134828&type=C&ty=CO,08,OEM
4054,CHEK HUP SDN BHD,"SD 2567D, LOT 34144, 2 1/2 MILES, JALAN JELAPANG, 30020 IPOH, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20181008-164714&type=C&ty=CO,08,OEM
4055,CHUAN SIN SDN BHD,"LOT 898, JALAN RESERVOIR, OFF JALAN AIR KUNING, 34000 TAIPING, PERAK ",,,directory/slm_viewdetail.php?comp_code=COMP-20050713-190503&type=C&ty=CO,08,OEM
4056,D & O NUTRACEUTICAL MANUFACTURING SDN BHD,"NO. 26, PERSIARAN PERINDUSTRIAN PENGKALAN 12,  KAWASAN PERINDUSTRIAN PENGKALAN, 31500, LAHAT, PERAK 31500 LAHAT Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20190629-113248&type=C&ty=CO,08,OEM
4057,F.Y. FOOD PROCESSING SDN BHD,"27-28, PT 145363, OFF JALAN SERAMIK CHEPOR 11/1, PUSAT SERAMIK FASA 2, 31200, CHEPOR, PERAK. ",,,directory/slm_viewdetail.php?comp_code=COMP-20060106-154057&type=C&ty=CO,08,OEM
4058,FLORA BEE HIVE ENTERPRISE SDN BHD,"VSQ TOWERS, BLOCK 5-15-1,  JALAN UTARA, SECT. 52,  46200 PETALING JAYA, SELANGOR 46200 PETALING Selangor",,,directory/slm_viewdetail.php?comp_code=COMP-20141015-151516&type=C&ty=CO,08,OEM
4059,G&R FOODS SDN BHD,"LOT 142, KAMPUNG PASIR, SIMPANG TIGA, 35350, TEMOH, PERAK. Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20130703-150923&type=C&ty=CO,08,OEM
4060,GOLDEN PET INDUSTRIES SDN BHD,"NO. 33, LEBUH PERUSAHAAN KLEBANG 11, KAWASAN PERUSAHAAN IGB, 31200, CHEMOR, PERAK ",,,directory/slm_viewdetail.php?comp_code=COMP-20191126-145434&type=C&ty=CO,08,OEM
4061,JQ VENTURE GROUP SDN BHD,"NO.41&43 , PERSIARAN PM 3/4 ,, PUSAT BANDAR SEKSYEN 3 , PUSAT BANDAR SEKSYEN 3, SERI MANJUNG , PERAK 32040 SERI MANJUNG , PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20190423-232138&type=C&ty=CO,08,OEM
4062,JUTA BERSIH SDN BHD,"12TH FLOOR, MENARA SYMPHONY NO. 5, JALAN PROF KHOO KAY KIM, SEKSYEN 13 46200 PETALING JAYA, SELANGOR. ",,,directory/slm_viewdetail.php?comp_code=COMP-20111220-173314&type=C&ty=CO,08,OEM
4063,KAMPAR FOOD INDUSTRY,"LOT 9585,  KAWASAN PERUSAHAAN MAMBANG DIAWAN, 31950, KAMPAR, PERAK 31950 KAMPAR Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20120725-214554&type=C&ty=CO,08,OEM
4064,MAMMAS CURRY,"NO. 14, LORONG PERUSAHAAN 2, TAMAN PENGKALAN MAJU, KAWASAN PERUSAHAAN MAJU, 34000, TAIPING, PERAK ",,,directory/slm_viewdetail.php?comp_code=COMP-20100428-220112&type=C&ty=CO,08,OEM
4065,MRS ENTERPRISE,"NO. 81 & 82, KAWASAN INDUSTRI JALAN IPOH, TAMAN MUHIBBAH FASA 2B, 31100, SUNGAI SIPUT (U), PERAK. Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20140705-042844&type=C&ty=CO,08,OEM
4066,NIHON CANPACK (MALAYSIA) SDN BHD,"PLOT 47, LORONG BEMBAN, BEMBAN INDUSTRIAL ESTATE, 31000 BATU GAJAH, PERAK Perak",,,directory/slm_viewdetail.php?comp_code=COMP-20171221-150910&type=C&ty=CO,08,OEM
4067,NUTRIFOOD INTERNATIONAL SDN BHD,"NO. 7, PERSIARAN INDUSTRI BERCHAM 11, KAWASAN PERINDUSTRIAN RINGAN BERCHAM, 31400, IPOH, PERAK. ",,,directory/slm_viewdetail.php?comp_code=COMP-20171215-144139&type=C&ty=CO,08,OEM
4068,"EATUP DINING, MERU (RIA SERATA SDN BHD)","60-G & 60-1, JALAN MERU BESTARI A9,  MEDAN MERU BESTARI, BANDAR MERU RAYA, 30020 IPOH, PERAK Perak","EATUP DINING, MERU",,directory/slm_viewdetail.php?comp_code=COMP-20191211-163251&type=C&ty=CO,08,PE
4069,ENSURE QUANTUM SDN BHD,"NO. 10A, LINTASAN PERAJURIT 17H , TAMAN TEKNOLOGI INDUSTRI & PERUSAHAAN IPOH GARDEN, 31400 IPOH, PERAK Perak",HAROLD'S BREAD,,directory/slm_viewdetail.php?comp_code=COMP-20150629-231303&type=C&ty=CO,08,PE
4070,FANTASTIC PASTRY ACADEMY,"NO. 28, LEBUH PERUSAHAAN KLEBANG 9, KAWASAN PERUSAHAAN IGB, 30010 IPOH, PERAK Perak","CAFETERIA FANTASTIC PASTRY ACADEMY, IPOH",,directory/slm_viewdetail.php?comp_code=COMP-20190710-124854&type=C&ty=CO,08,PE
4071,FAZLY FRESH FRUITS,"NO. 10, HENTIAN SEBELAH BUKIT GANTANG (U), PROJEK LEBUHRAYA UTARA SELATAN (PLUS), 34850 CHANGKAT JERING, PERAK Perak","FAZLY FRESH FRUITS, HENTIAN SEBELAH BUKIT GANTANG (U)",,directory/slm_viewdetail.php?comp_code=COMP-20210412-224228&type=C&ty=CO,08,PE
4072,FIZUE ENTERPRISE,"NO. 9, HENTIAN SEBELAH BUKIT GANTANG (S), PROJEK LEBUHRAYA UTARA SELATAN (PLUS), 34850 CHANGKAT JERING, PERAK 34850 TAIPING Perak","FRESH FRUIT CORNER, HENTIAN SEBELAH BUKIT GANTANG (S)",,directory/slm_viewdetail.php?comp_code=COMP-20210412-105953&type=C&ty=CO,08,PE
4073,GANTANG MUTIARA ENTERPRISE,"NO. 14, HENTIAN SEBELAH BUKIT GANTANG (U), PROJEK LEBUHRAYA UTARA SELATAN (PLUS), 34030 TAIPING, PERAK 34850 TAIPING Perak",D'FOURTEEN CAFE,,directory/slm_viewdetail.php?comp_code=COMP-20190211-133032&type=C&ty=CO,08,PE
4074,GARDEN SEAFOOD CUISINE SDN BHD,"NO. 7 & 8, JALAN WANGSA UTAMA,  TAMAN WANGSA, 35900 TANJUNG MALIM, PERAK Perak","RESTORAN GARDEN SEAFOOD, TANJUNG MALIM",,directory/slm_viewdetail.php?comp_code=COMP-20140104-033524&type=C&ty=CO,08,PE
4075,GERAI BUAH ROPIDAH SAAD,"NO. 12, HENTIAN SEBELAH BUKIT GANTANG (S), PROJEK LEBUHRAYA UTARA SELATAN (PLUS), 34850 CHANGKAT JERING, PERAK 34850 TAIPING Perak","GERAI BUAH ROPIDAH SAAD, HENTIAN SEBELAH BUKIT GANTANG (S)",,directory/slm_viewdetail.php?comp_code=COMP-20210430-161855&type=C&ty=CO,08,PE
4076,GERAK KE TIMUR ENTERPRISE,"NO. 15, KAWASAN REHAT & RAWAT (R&R) SUNGAI PERAK (U), PROJEK LEBUHRAYA UTARA SELATAN (PLUS), 33000 KUALA KANGSAR, PERAK Perak","D,S&S, R&R SUNGAI PERAK (U)",,directory/slm_viewdetail.php?comp_code=COMP-20210428-103131&type=C&ty=CO,08,PE
4077,"GRAND KAMPAR HOTEL, KAMPAR (GRAND KAMPAR HOTEL SDN BHD)","2188, JALAN TIMAH, BANDAR BARU KAMPAR, 31900 KAMPAR, PERAK Perak","GRAND KAMPAR CAFE, GRAND KAMPAR HOTEL",,directory/slm_viewdetail.php?comp_code=COMP-20130507-161122&type=C&ty=CO,08,PE
4078,HADIYANA BINTI ABD RAHMAN,"NO. 12, HENTIAN SEBELAH BUKIT GANTANG (U), PROJEK LEBUHRAYA UTARA SELATAN (PLUS), 34850 CHANGKAT JERING, PERAK 34850 TAIPING Perak","NASI DAGING UTARA, HENTIAN SEBELAH BUKIT GANTANG (U)",,directory/slm_viewdetail.php?comp_code=COMP-20190211-134544&type=C&ty=CO,08,PE
4079,HAROLDS BREAD (M) SDN BHD,"10A, LINTASAN PERAJURIT 17H, TAMAN TEKNOLOGI INDUSTRI & PERUSAHAAN IPOH GARDEN, 31400 IPOH, PERAK Perak",HAROLD'S BREAD,,directory/slm_viewdetail.php?comp_code=COMP-20140318-212352&type=C&ty=CO,08,PE
4080,HAZRIL BIN DIN,"NO. 9, LORONG HAJI RAFFAR 1, 31350 IPOH, PERAK Perak","HD NASI AYAM, R&R SUNGAI PERAK (U)",,directory/slm_viewdetail.php?comp_code=COMP-20190128-080202&type=C&ty=CO,08,PE
4081,HI WAY STAR ENTERPRISE,"NO 16 KAMPUNG BENDANG NIBONG BUKIT GANTANG PROJEK LEBUHRAYA UTARA SELATAN (PLUS), TAIPING 34850 TAIPING Perak","PAKLAN FRUITS, HENTIAN SEBELAH BUKIT GANTANG",,directory/slm_viewdetail.php?comp_code=COMP-20210502-165331&type=C&ty=CO,08,PE
4082,HOSPITAL BAHAGIA ULU KINTA,"JALAN BESAR, 31250 TANJUNG RAMBUTAN, PERAK Perak","UNIT DIETETIK & SAJIAN, HOSPITAL BAHAGIA ULU KINTA",,directory/slm_viewdetail.php?comp_code=COMP-20151104-000400&type=C&ty=CO,08,PE
4083,HOSPITAL CHANGKAT MELINTANG,"UNIT DIETETIK & SAJIAN, HOSPITAL CHANGKAT MELINTANG, LAMBOR KANAN, 32900 LAMBOR KANAN, PERAK Perak","UNIT DIETETIK & SAJIAN, HOSPITAL CHANGKAT MELINTANG",,directory/slm_viewdetail.php?comp_code=COMP-20150428-083316&type=C&ty=CO,08,PE
4084,HOSPITAL PARIT BUNTAR,"UNIT DIETETIK & SAJIAN, HOSPITAL PARIT BUNTAR JALAN SEMPADAN, 34200 PARIT BUNTAR, PERAK Perak","UNIT DIETETIK & SAJIAN, HOSPITAL PARIT BUNTAR",,directory/slm_viewdetail.php?comp_code=COMP-20200806-081446&type=C&ty=CO,08,PE
4085,HOSPITAL SLIM RIVER,"UNIT DIETETIK  & SAJIAN, HOSPITAL SLIM RIVER, 35800 SLIM RIVER, PERAK Perak","UNIT DIETETIK & SAJIAN, HOSPITAL SLIM RIVER",,directory/slm_viewdetail.php?comp_code=COMP-20180130-170207&type=C&ty=CO,08,PE
